Key,Source,Context,Changes,English,Russian,Spanish
perkAthleticBuildRank3LongDesc,progression,Skills,,"You have a perfect physique. When not encumbered, your mobility is increased by [DECEA3]25%[-]. Your reserve strength is increased by [DECEA3]50%[-], as well as the speed at which it is restored when fatigued. Your stamina is increased by [DECEA3]50[-].\n\n[FFB800]Remaining: {cvar(.TimerAthleticBuild2:0)}[-]","У вас идеальное телосложение. Если вы не перегружены, ваша мобильность увеличена на [DECEA3]25%[-]. На [DECEA3]50%[-] увеличен общий запас сил, а также скорость его восстановления при наличии усталости. Запас выносливости увеличен на [DECEA3]50[-].\n\n[FFB800]Осталось: {cvar(.TimerAthleticBuild2:0)}[-]","Tienes un físico perfecto. Cuando no estás sobrecargado, tu movilidad aumenta en un [DECEA3]25%[-]. Tu reserva de fuerza aumenta en un [DECEA3]50%[-], así como la velocidad a la que se restaura cuando estás fatigado. Tu resistencia aumenta en [DECEA3]50[-].\n\n[FFB800]Restantes: {cvar(.TimerAthleticBuild2:0)}[-]"

perkBodybuilderName,progression,perk,,Bodybuilder,Бодибилдер,Cultivador de cuerpo
perkBodybuilderDesc,progression,perk,,"[FFB800]Every second[-] you decrease by [DECEA3]1[-] when you are overloaded, by [DECEA3]4[-] during strength training, by [DECEA3]2[-] during cardio training. Also by [DECEA3]2[-] during a normal attack, and by [DECEA3]5[-] during strength attacks with a weapon or tool.\n\n[FFB800]Block: {cvar(.blockBodybuilder:0)}[-] [DECEA3]- Does not develop if you have Dystrophy or are a Weakling.[-]","[FFB800]Каждую секунду[-] вы снижаете на [DECEA3]1[-] когда вы перегружены, на [DECEA3]4[-] при силовых тренировках, на [DECEA3]2[-] при кардиотренировках. Также на [DECEA3]2[-] при обычной атаке, и на [DECEA3]5[-] при силовых атаках оружием или инструментом.\n\n[FFB800]Блок: {cvar(.blockBodybuilder:0)}[-] [DECEA3]- Не развивается, если у вас Дистрофия или вы Слабак.[-]","[FFB800]Cada segundo[-] disminuyes el contador en [DECEA3]1[-] cuando estás sobrecargado, en [DECEA3]4[-] durante el entrenamiento de fuerza, en [DECEA3]2[-] durante el entrenamiento cardiovascular. También en [DECEA3]2[-] durante un ataque normal y en [DECEA3]5[-] durante ataques de fuerza con un arma o herramienta.\n\n[FFB800]Bloqueo: {cvar(.blockBodybuilder:0)}[-] [DECEA3]- No se desarrolla si tienes distrofia o eres un debilucho.[-]"
perkBodybuilderRank1LongDesc,progression,Skills,,"You have strong muscles. Your damage to blocks and melee enemies is increased by [DECEA3]10%[-]. You can carry [DECEA3]3[-] more items without consequences. Your overall health is increased by [DECEA3]10[-].\n\n[FFB800]Remaining: {cvar(.TimerBodybuilder0:0)}[-]","У вас крепкие мускулы. На [DECEA3]10%[-] увеличен урон по блокам, а также по противникам в ближнем бою. Вы переносите на [DECEA3]3[-] больше предметов без последствий. Общий запас здоровья увеличен на [DECEA3]10[-].\n\n[FFB800]Осталось: {cvar(.TimerBodybuilder0:0)}[-]","Tienes músculos fuertes. Tu daño a los bloques y enemigos cuerpo a cuerpo aumenta en un [DECEA3]10%[-]. Puedes llevar [DECEA3]3[-] objetos más sin consecuencias. Tu salud general aumenta en [DECEA3]10[-].\n\n[FFB800]Restantes: {cvar(.TimerBodybuilder0:0)}[-]"
perkBodybuilderRank2LongDesc,progression,Skills,,"You have huge muscles. Your damage to blocks and melee enemies is increased by [DECEA3]20%[-]. You can carry [DECEA3]6[-] more items without consequences. Your overall health is increased by [DECEA3]20[-].\n\n[FFB800]Remaining: {cvar(.TimerBodybuilder1:0)}[-]","У вас огромные мускулы. На [DECEA3]20%[-] увеличен урон по блокам, а также по противникам в ближнем бою. Вы переносите на [DECEA3]6[-] больше предметов без последствий. Общий запас здоровья увеличен на [DECEA3]20[-].\n\n[FFB800]Осталось: {cvar(.TimerBodybuilder1:0)}[-]","Tienes músculos enormes. Tu daño a los bloques y enemigos cuerpo a cuerpo aumenta en un [DECEA3]20%[-]. Puedes llevar [DECEA3]6[-] objetos más sin consecuencias. Tu salud general aumenta en [DECEA3]20[-].\n\n[FFB800]Restantes: {cvar(.TimerBodybuilder0:0)}[-]"
perkBodybuilderRank3LongDesc,progression,Skills,,"You are Mr. Olympia. Your damage to blocks and melee enemies is increased by [DECEA3]30%[-]. You can carry [DECEA3]9[-] more items without consequences. Your overall health is increased by [DECEA3]30[-].\n\n[FFB800]Remaining: {cvar(.TimerBodybuilder2:0)}[-]","Вы мистер Олимпия. На [DECEA3]30%[-] увеличен урон по блокам, а также по противникам в ближнем бою. Вы переносите на [DECEA3]9[-] больше предметов без последствий. Общий запас здоровья увеличен на [DECEA3]30[-].\n\n[FFB800]Осталось: {cvar(.TimerBodybuilder2:0)}[-]","Eres el Sr. Olympia. Tu daño a los bloques y enemigos cuerpo a cuerpo aumenta en un [DECEA3]30%[-]. Puedes llevar [DECEA3]9[-] objetos más sin consecuencias. Tu salud general aumenta en [DECEA3]30[-].\n\n[FFB800]Restantes: {cvar(.TimerBodybuilder0:0)}[-]"

perkCourageName,progression,perk,,Courage,Отвага,Coraje
perkCourageDesc,progression,perk,,"[FFB800]Every second[-] you decrease the counter by [DECEA3]1[-] if there are more than 7 zombies around you. The counter decreases [DECEA3]4 times[-] faster if you haven't taken damage for 15 seconds.\n\n[FFB800]Block: {cvar(.blockCourage:0)}[-] [DECEA3]- Doesn't evolve if you are Alarmism.[-]","[FFB800]Каждую секунду[-] вы снижаете счетчик на [DECEA3]1[-] если вокруг вас больше 7 зомби. Счетчик снижается в [DECEA3]4 раза[-] быстрее если вы не получали урон в течении 15 секунд.\n\n[FFB800]Блок: {cvar(.blockCourage:0)}[-] [DECEA3]- Не развивается, если вы Паникер.[-]","[FFB800]Cada segundo[-] disminuyes el contador en [DECEA3]1[-] si hay más de 7 zombis a tu alrededor. El contador disminuye [DECEA3]4 veces[-] más rápido si no has recibido daño durante 15 segundos.\n\n[FFB800]Bloqueo: {cvar(.blockCourage:0)}[-] [DECEA3]- No evoluciona si eres un Preocupado por el Pánico.[-]"
perkCourageRank1LongDesc,progression,Skills,,"You don't panic when surrounded by zombies. Stress resistance consumption when surrounded by zombies is reduced by [DECEA3]10%[-]. Damage dealt to zombies increases depending on the number of zombies around you. If there are less than 4 zombies around you, damage is increased by [DECEA3]5%[-]. If there are between 4 and 10 zombies, damage is increased by [DECEA3]7.5%[-]. If there are more than 10 zombies, damage is increased by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.TimerCourage0:0)}[-]","Вы не паникуете, когда вокруг вас зомби. Расход стрессоустойчивости, когда вокруг зомби, снижен на [DECEA3]10%[-]. В зависимости от количества зомби вокруг вас, увеличен урон по ним. Если около вас меньше 4 - урон увеличен на [DECEA3]5%[-]. Если от 4 до 10 - [DECEA3]7.5%[-]. Если больше 10 - [DECEA3]10%[-].\n\n[FFB800]Осталось: {cvar(.TimerCourage0:0)}[-]","No entras en pánico cuando estás rodeado de zombis. El consumo de resistencia al estrés cuando estás rodeado de zombis se reduce en un [DECEA3]10%[-]. El daño infligido a los zombis aumenta según la cantidad de zombis a tu alrededor. Si hay menos de 4 zombis a tu alrededor, el daño aumenta en un [DECEA3]5%[-]. Si hay entre 4 y 10 zombis, el daño aumenta en un [DECEA3]7,5%[-]. Si hay más de 10 zombis, el daño aumenta en un [DECEA3]10%[-].\n\n[FFB800]Restantes: {cvar(.TimerCourage0:0)}[-]"
perkCourageRank2LongDesc,progression,Skills,,"You show courage when surrounded by zombies. Stress resistance consumption when surrounded by zombies is reduced by [DECEA3]25%[-]. Damage dealt to zombies is increased depending on the number of zombies around you. If there are less than 4 zombies around you, damage is increased by [DECEA3]7.5%[-]. If there are between 4 and 10 zombies, damage is increased by [DECEA3]12%[-]. If there are more than 10 zombies, damage is increased by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.TimerCourage1:0)}[-]","Вы проявляете отвагу, когда вокруг вас зомби. Расход стрессоустойчивости, когда вокруг зомби, снижен на [DECEA3]25%[-]. В зависимости от количества зомби вокруг вас, увеличен урон по ним. Если около вас меньше 4 - урон увеличен на [DECEA3]7.5%[-]. Если от 4 до 10 - [DECEA3]12%[-]. Если больше 10 - [DECEA3]15%[-].\n\n[FFB800]Осталось: {cvar(.TimerCourage1:0)}[-]","Demuestras valentía cuando estás rodeado de zombis. El consumo de resistencia al estrés se reduce un [DECEA3]25%[-]. El daño infligido a los zombis aumenta según la cantidad de zombis a tu alrededor. Si hay menos de 4 zombis a tu alrededor, el daño aumenta un [DECEA3]7,5%[-]. Si hay entre 4 y 10 zombis, el daño aumenta un [DECEA3]12%[-]. Si hay más de 10 zombis, el daño aumenta un [DECEA3]15%[-].\n\n[FFB800]Restantes: {cvar(.TimerCourage1:0)}[-]"
perkCourageRank3LongDesc,progression,Skills,,"You display unprecedented courage when surrounded by zombies. Stress Resistance consumption when surrounded by zombies is reduced by [DECEA3]50%[-]. Damage dealt to zombies increases depending on the number of zombies around you. If there are less than 4 zombies around you, damage is increased by [DECEA3]10%[-]. If there are between 4 and 10 zombies, damage is increased by [DECEA3]16%[-]. If there are more than 10 zombies, damage is increased by [DECEA3]25%[-].\n\n[FFB800]Remaining: {cvar(.TimerCourage2:0)}[-]","Вы проявляете невиданную отвагу, когда вокруг вас зомби. Расход стрессоустойчивости, когда вокруг зомби, снижен на [DECEA3]50%[-]. В зависимости от количества зомби вокруг вас, увеличен урон по ним. Если около вас меньше 4 - урон увеличен на [DECEA3]10%[-]. Если от 4 до 10 - [DECEA3]16%[-]. Если больше 10 - [DECEA3]25%[-].\n\n[FFB800]Осталось: {cvar(.TimerCourage2:0)}[-]","Demuestras una valentía sin precedentes cuando estás rodeado de zombis. El consumo de resistencia al estrés cuando estás rodeado de zombis se reduce en un [DECEA3]50%[-]. El daño infligido a los zombis aumenta según la cantidad de zombis que te rodeen. Si hay menos de 4 zombis a tu alrededor, el daño aumenta en un [DECEA3]10%[-]. Si hay entre 4 y 10 zombis, el daño aumenta en un [DECEA3]16%[-]. Si hay más de 10 zombis, el daño aumenta en un [DECEA3]25%[-].\n\n[FFB800]Restantes: {cvar(.TimerCourage2:0)}[-]"

perkFastAdaptationName,progression,perk,,Fast Adaptation,Быстрая адаптация,Adaptación rápida
perkFastAdaptationDesc,progression,perk,,"Not everyone can quickly adapt to difficult weather conditions and other external factors.\n\nDoes not develop if you have Weak immunity. [DECEA3]Block - {cvar(.blockFastAdaptation:0)}\nDevelopment is blocked if the block value is 1 and available if 0.[-]","Текст ","No todo el mundo puede adaptarse rápidamente a condiciones climáticas difíciles y otros factores externos.\n\nNo se desarrolla si tienes Inmunidad Débil. [DECEA3]Bloqueo - {cvar(.blockFastAdaptation:0)}\nEl desarrollo está bloqueado si el valor de bloqueo es 1 y disponible si es 0.[-]"
perkFastAdaptationRank1LongDesc,progression,Skills,,"You adapt to dangerous conditions faster. You can stay in dangerous biomes longer without consequences, and the duration of smoothie effects is increased by [DECEA3]50%[-]. Damage taken from active radiation is reduced by [DECEA3]25%[-].\n\nFor development it is necessary to strengthen immunity [DECEA3]4 hours.[-] Remaining [DECEA3]{cvar(.TimerFastAdaptation0:0)} seconds.[-]\n[DECEA3]Immunity is strengthened every second always when you are under the effect of a protective smoothie and are in this biome.\nWhen you strengthen immunity, the level of the character trait will increase by 1 level.[-]","Вы быстрее адаптируетесь к опасным условиям. Вы дольше можете находиться в опасных биомах без последствий, также длительность эффектов смузи увеличена на [DECEA3]50%[-]. Урон, получаемый от активной радиации, снижен на [DECEA3]25%[-].\n\nДля развития требуется укреплять иммунитет [DECEA3]4 часа.[-] Осталось [DECEA3]{cvar(.TimerFastAdaptation0:0)} секунд.[-]\n[DECEA3]Иммунитет укрепляется каждую секунду, когда вы находитесь под действием защитного смузи и в этом биоме.\nКогда вы укрепите иммунитет, уровень черты характера повысится на 1 уровень.[-]","Te adaptas a condiciones peligrosas más rápido. Puedes permanecer en biomas peligrosos por más tiempo sin consecuencias, y la duración de los efectos de los batidos aumenta en un [DECEA3]50%[-]. El daño recibido por la radiación activa se reduce en un [DECEA3]25%[-].\n\nPara el desarrollo es necesario fortalecer la inmunidad [DECEA3]4 horas.[-] [DECEA3]{cvar(.TimerFastAdaptation0:0)} segundos restantes.[-]\n[DECEA3]La inmunidad se fortalece cada segundo que estás bajo el efecto de un batido protector y en este bioma.\nCuando fortalezcas la inmunidad, el nivel del rasgo del personaje aumentará en 1 nivel.[-]"
perkFastAdaptationRank2LongDesc,progression,Skills,,"You adapt to dangerous conditions much faster. You can stay in dangerous biomes longer without consequences, and the duration of smoothie effects is increased by [DECEA3]100%[-]. Damage taken from active radiation is reduced by [DECEA3]50%[-].\n\nFor development it is necessary to strengthen immunity [DECEA3]8 hours.[-] Remaining [DECEA3]{cvar(.TimerFastAdaptation1:0)} seconds.[-]\n[DECEA3]Immunity is strengthened every second always when you are under the effect of a protective smoothie and are in this biome.\nWhen you strengthen immunity, the level of the character trait will increase by 1 level.[-]","Вы намного быстрее адаптируетесь к опасным условиям. Вы дольше можете находиться в опасных биомах без последствий, также длительность эффектов смузи увеличена на [DECEA3]100%[-]. Урон, получаемый от активной радиации, снижен на [DECEA3]50%[-].\n\nДля развития требуется укреплять иммунитет [DECEA3]8 часов.[-] Осталось [DECEA3]{cvar(.TimerFastAdaptation1:0)} секунд.[-]\n[DECEA3]Иммунитет укрепляется каждую секунду, когда вы находитесь под действием защитного смузи и в этом биоме.\nКогда вы укрепите иммунитет, уровень черты характера повысится на 1 уровень.[-]","Te adaptas a condiciones peligrosas mucho más rápido. Puedes permanecer en biomas peligrosos por más tiempo sin consecuencias, y la duración de los efectos de los batidos aumenta en un [DECEA3]100%[-]. El daño recibido por la radiación activa se reduce en un [DECEA3]50%[-].\n\nPara el desarrollo es necesario fortalecer la inmunidad [DECEA3]8 horas.[-] [DECEA3]{cvar(.TimerFastAdaptation1:0)} segundos restantes.[-]\n[DECEA3]La inmunidad se fortalece cada segundo que estás bajo el efecto de un batido protector y en este bioma.\nCuando fortalezcas la inmunidad, el nivel del rasgo del personaje aumentará en 1 nivel.[-]"
perkFastAdaptationRank3LongDesc,progression,Skills,,"You adapt to dangerous conditions almost immediately. You can stay in dangerous biomes longer without consequences, and the duration of smoothie effects is increased by [DECEA3]200%[-]. Damage taken from active radiation is reduced by [DECEA3]75%[-].\n\nFor development it is necessary to strengthen immunity [DECEA3]12 hours.[-] Remaining [DECEA3]{cvar(.TimerFastAdaptation2:0)} seconds.[-]\n[DECEA3]Immunity is strengthened every second always when you are under the effect of a protective smoothie and are in this biome.\nWhen you strengthen immunity, the level of the character trait will increase by 1 level.[-]","Вы почти сразу адаптируетесь к опасным условиям. Вы дольше можете находиться в опасных биомах без последствий, также длительность эффектов смузи увеличена на [DECEA3]200%[-]. Урон, получаемый от активной радиации, снижен на [DECEA3]75%[-].\n\nДля развития требуется укреплять иммунитет [DECEA3]12 часов.[-] Осталось [DECEA3]{cvar(.TimerFastAdaptation2:0)} секунд.[-]\n[DECEA3]Иммунитет укрепляется каждую секунду когда вы находитесь под действием защитного смузи и нахождении в этом биоме.\nКогда вы укрепите иммунитет, уровень черты характера повысится на 1 уровень.[-]","Te adaptas a condiciones peligrosas casi de inmediato. Puedes permanecer en biomas peligrosos por más tiempo sin consecuencias, y la duración de los efectos de los batidos aumenta en un [DECEA3]200%[-]. El daño recibido por la radiación activa se reduce en un [DECEA3]75%[-].\n\nPara el desarrollo es necesario fortalecer la inmunidad [DECEA3]12 horas.[-] [DECEA3]{cvar(.TimerFastAdaptation2:0)} segundos restantes.[-]\n[DECEA3]La inmunidad se fortalece cada segundo que estás bajo el efecto de un batido protector y en este bioma.\nCuando fortalezcas la inmunidad, el nivel del rasgo del personaje aumentará en 1 nivel.[-]"

perkHardeningName,progression,perk,,Hardening,Закалённый,Endurecimiento
perkHardeningDesc,progression,perk,,"Good conditioning allows you to calmly endure any weather conditions. And most importantly, recover from them faster.\n\Does not develop if you are Allergy Sufferer. [DECEA3]Block - {cvar(.blockHardening:0)}\nDevelopment is blocked if the block value is 1 and available if 0.[-]","Хорошая закалка позволяет спокойно переносить любые погодные условия. А главное, быстрее восстанавливаться от них.\n\nНе развивается, если вы Аллергик. [DECEA3]Блок - {cvar(.blockHardening:0)}\nРазвитие заблокировано: если значение блока 1. Доступно: если 0.[-]","Un buen acondicionamiento te permite soportar tranquilamente cualquier condición climática. Y lo más importante, recuperarte de ellas más rápido.\n\nNo se desarrolla si eres Alérgico. [DECEA3]Bloqueo - {cvar(.blockHardening:0)}\nEl desarrollo está bloqueado si el valor de bloqueo es 1 y disponible si es 0.[-]"
perkHardeningRank1LongDesc,progression,Skills,,"You are able to withstand weather conditions well. The negative effect accumulation rate is reduced by [DECEA3]25%[-] and the recovery rate for the effects of carbon monoxide asphyxiation, overheating and frostbite is increased.\n\nFor development, you need to harden your body [DECEA3]2 hours.[-] Remaining [DECEA3]{cvar(.TimerHardening0:0)} seconds.[-]\n[DECEA3]You harden your body every second when you are affected by the effect of suffocation, overheating or frostbite.\nWhen you strengthen your immunity, the level of the character trait will increase by 1 level.[-]","Вы не боитесь сложных погодных условий. На [DECEA3]25%[-] снижена скорость накопления негативного эффекта, и увеличена скорость восстановления для эффектов удушения угарным газом, перегрева и обморожения.\n\nДля развития требуется закалять организм [DECEA3]2 часа.[-] Осталось [DECEA3]{cvar(.TimerHardening0:0)} секунд.[-]\n[DECEA3]Вы закаливаете организм каждую секунду, когда на вас действует эффект удушения, перегрева или обморожения.\nКогда вы укрепите иммунитет, уровень черты характера повысится на 1 уровень.[-]","Eres capaz de soportar bien las condiciones climáticas. La tasa de acumulación de efectos negativos se reduce en un [DECEA3]25%[-] y la tasa de recuperación de los efectos de asfixia por monóxido de carbono, sobrecalentamiento y congelación aumenta.\n\nPara el desarrollo, necesitas endurecer tu cuerpo [DECEA3]2 horas.[-] [DECEA3]{cvar(.TimerHardening0:0)} segundos restantes.[-]\n[DECEA3]Endureces tu cuerpo cada segundo que te afecta el efecto de asfixia, sobrecalentamiento o congelación.\nCuando fortalezcas tu inmunidad, el nivel del rasgo del personaje aumentará en 1 nivel.[-]"
perkHardeningRank2LongDesc,progression,Skills,,"You are not afraid of difficult weather conditions. The negative effect accumulation rate is reduced by [DECEA3]50%[-] and the recovery rate for the effects of carbon monoxide asphyxiation, overheating and frostbite is increased.\n\nFor development, you need to harden your body [DECEA3]4 hours.[-] Remaining [DECEA3]{cvar(.TimerHardening1:0)} seconds.[-]\n[DECEA3]You harden your body every second when you are affected by the effect of suffocation, overheating or frostbite.\nWhen you strengthen your immunity, the level of the character trait will increase by 1 level.[-]","Вы не боитесь сложных погодных условий. На [DECEA3]50%[-] снижена скорость накопления негативного эффекта, и увеличена скорость восстановления для эффектов удушения угарным газом, перегрева и обморожения.\n\nДля развития требуется закалять организм [DECEA3]4 часа.[-] Осталось [DECEA3]{cvar(.TimerHardening1:0)} секунд.[-]\n[DECEA3]Вы закаливаете организм каждую секунду, когда на вас действует эффект удушения, перегрева или обморожения.\nКогда вы укрепите иммунитет, уровень черты характера повысится на 1 уровень.[-]","No le temes a las condiciones climáticas difíciles. La tasa de acumulación de efectos negativos se reduce en un [DECEA3]50%[-] y la tasa de recuperación de los efectos de asfixia por monóxido de carbono, sobrecalentamiento y congelación aumenta.\n\nPara el desarrollo, necesitas endurecer tu cuerpo [DECEA3]4 horas.[-] [DECEA3]{cvar(.TimerHardening1:0)} segundos restantes.[-]\n[DECEA3]Endureces tu cuerpo cada segundo que te afecta el efecto de asfixia, sobrecalentamiento o congelación.\nCuando fortalezcas tu inmunidad, el nivel del rasgo del personaje aumentará en 1 nivel.[-]"
perkHardeningRank3LongDesc,progression,Skills,,"You have a perfectly hardened organism. No weather is scary for you. The negative effect accumulation rate is reduced by [DECEA3]75%[-] and the recovery rate for the effects of carbon monoxide asphyxiation, overheating and frostbite is increased.\n\nFor development, you need to harden your body [DECEA3]6 hours.[-] Remaining [DECEA3]{cvar(.TimerHardening2:0)} seconds.[-]\n[DECEA3]You harden your body every second when you are affected by the effect of suffocation, overheating or frostbite.\nWhen you strengthen your immunity, the level of the character trait will increase by 1 level.[-]","У вас идеально закаленный организм. Никакая погода вам не страшна. На [DECEA3]75%[-] снижена скорость накопления негативного эффекта, и увеличена скорость восстановления для эффектов удушения угарным газом, перегрева и обморожения.\n\nДля развития требуется закалять организм [DECEA3]6 часов.[-] Осталось [DECEA3]{cvar(.TimerHardening2:0)} секунд.[-]\n[DECEA3]Вы закаливаете организм каждую секунду, когда на вас действует эффект удушения, перегрева или обморожения.\nКогда вы укрепите иммунитет, уровень черты характера повысится на 1 уровень.[-]","Tienes un organismo perfectamente endurecido. Ningún clima te asusta. La tasa de acumulación de efectos negativos se reduce en un [DECEA3]75%[-] y la tasa de recuperación de los efectos de asfixia por monóxido de carbono, sobrecalentamiento y congelación aumenta.\n\nPara el desarrollo, necesitas endurecer tu cuerpo [DECEA3]6 horas.[-] [DECEA3]{cvar(.TimerHardening2:0)} segundos restantes.[-]\n[DECEA3]Endureces tu cuerpo cada segundo que te afecta el efecto de asfixia, sobrecalentamiento o congelación.\nCuando fortalezcas tu inmunidad, el nivel del rasgo del personaje aumentará en 1 nivel.[-]"

perkCharismaticName,progression,perk,,Charismatic,Харизматичность,Carismático
perkCharismaticDesc,progression,perk,,"[FFB800]Completing quests[-] at merchants reduces the counter by [DECEA3]1[-].","Выполнение заданий у торговцев снижает счетчик на [DECEA3]1[-].","[FFB800]Completar tareas[-] en los comerciantes reduce el contador en [DECEA3]1[-]."
perkCharismaticRank1LongDesc,progression,Skills,,"Your charisma attracts other survivors. Bonus to sales increased by [DECEA3]10%[-]. Bonus to Dukes received in rewards is [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.CounterCharismatic0:0)}[-]","Ваша харизма привлекает других выживших. Бонус к продаже увеличен на [DECEA3]10%[-]. Бонус к получаемым дюкам в награде [DECEA3]10%[-].\n\n[FFB800]Осталось: {cvar(.CounterCharismatic0:0)}[-]","Tu carisma atrae a otros supervivientes. La bonificación a las ventas aumenta en un [DECEA3]10%[-]. La bonificación a los Ducados recibidos en las recompensas es del [DECEA3]10%[-].\n\n[FFB800]Restantes: {cvar(.CounterCharismatic0:0)}[-]"
perkCharismaticRank2LongDesc,progression,Skills,,"You are very charismatic. Bonus to sales increased by [DECEA3]15%[-]. Bonus to Dukes received in rewards is [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.CounterCharismatic1:0)}[-]","Вы очень харизматичны. Бонус к продаже увеличен на [DECEA3]15%[-]. Бонус к получаемым дюкам в награде [DECEA3]15%[-].\n\n[FFB800]Осталось: {cvar(.CounterCharismatic1:0)}[-]","Eres muy carismático. La bonificación a las ventas aumenta en un [DECEA3]15%[-]. La bonificación a los Ducados recibidos en las recompensas es del [DECEA3]15%[-].\n\n[FFB800]Restantes: {cvar(.CounterCharismatic1:0)}[-]"
perkCharismaticRank3LongDesc,progression,Skills,,"Your charisma attracts people like a magnet. Selling bonus increased by [DECEA3]25%[-]. Bonus to Dukes received in rewards [DECEA3]25%[-].\n\n[FFB800]Remaining: {cvar(.CounterCharismatic2:0)}[-]","Ваша харизма притягивает людей как магнит. Бонус к продаже увеличен на [DECEA3]25%[-]. Бонус к получаемым дюкам в награде [DECEA3]25%[-].\n\n[FFB800]Осталось: {cvar(.CounterCharismatic2:0)}[-]","Tu carisma atrae a la gente como un imán. La bonificación de venta aumenta en un [DECEA3]25%[-]. La bonificación a los Ducados recibidos en las recompensas es del [DECEA3]25%[-].\n\n[FFB800]Restantes: {cvar(.CounterCharismatic2:0)}[-]"

perkLuckyGuyName,progression,perk,,LuckyGuy,Счастливчик,Afortunado
perkLuckyGuyDesc,progression,perk,,"[FFB800]Killing[-] any zombie reduces the counter by [DECEA3]1[-].\n\n[FFB800]Block: {cvar(.blockLuckyGuy:0)}[-] [DECEA3]- Does not evolve if you are Unlucky.[-]","[FFB800]Убийство[-] любых зомби снижает счетчик на [DECEA3]1[-].\n\n[FFB800]Блок: {cvar(.blockLuckyGuy:0)}[-] [DECEA3]- Не развивается, если вы Невезучий.[-]","[FFB800]Matar[-] a cualquier zombi reduce el contador en [DECEA3]1[-].\n\n[FFB800]Bloque: {cvar(.blockLuckyGuy:0)}[-] [DECEA3]- No evoluciona si tienes Mala Suerte.[-]"
perkLuckyGuyRank1LongDesc,progression,Skills,,"Luck is on your side. The quality of loot received is increased by [DECEA3]5%[-] and the chance of loot drop from killing zombies is increased by [DECEA3]5%[-].\n\n[FFB800]Remaining: {cvar(.CounterLuckyGuy0:0)}[-]","Удача на вашей стороне. Качество получаемого лута увеличено на [DECEA3]5%[-]. Шанс выпадения лута при убийстве зомби увеличен на [DECEA3]5%[-].\n\n[FFB800]Осталось: {cvar(.CounterLuckyGuy0:0)}[-]","La suerte está de tu lado. La calidad del botín recibido aumenta en un [DECEA3]5%[-] y la probabilidad de que los zombis suelten botín al matarlos aumenta en un [DECEA3]5%[-].\n\n[FFB800]Restantes: {cvar(.CounterLuckyGuy0:0)}[-]"
perkLuckyGuyRank2LongDesc,progression,Skills,,"You are holding luck by the tail. The quality of loot received is increased by [DECEA3]10%[-] and the chance of loot drop from killing zombies is increased by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.CounterLuckyGuy1:0)}[-]","Вы держите удачу за хвост. Качество получаемого лута увеличено на [DECEA3]10%[-]. Шанс выпадения лута при убийстве зомби увеличен на [DECEA3]10%[-].\n\n[FFB800]Осталось: {cvar(.CounterLuckyGuy1:0)}[-]","Estás sujetando la suerte por la cola. La calidad del botín recibido aumenta en un [DECEA3]10%[-] y la probabilidad de que los zombis suelten botín al matarlos aumenta en un [DECEA3]10%[-].\n\n[FFB800]Restantes: {cvar(.CounterLuckyGuy1:0)}[-]"
perkLuckyGuyRank3LongDesc,progression,Skills,,"You are the luckiest person. The quality of loot received is increased by [DECEA3]15%[-] and the chance of loot drop from killing zombies is increased by [DECEA3]15%[-]\n\n[FFB800]Remaining: {cvar(.CounterLuckyGuy2:0)}[-]","Вы самый удачливый человек. Качество получаемого лута увеличено на [DECEA3]15%[-]. Шанс выпадения лута при убийстве зомби увеличен на [DECEA3]15%[-].\n\n[FFB800]Осталось: {cvar(.CounterLuckyGuy2:0)}[-]","Eres la persona más afortunada. La calidad del botín recibido aumenta en un [DECEA3]15%[-] y la probabilidad de que los zombis suelten botín al matarlos aumenta en un [DECEA3]15%[-].\n\n[FFB800]Restantes: {cvar(.CounterLuckyGuy2:0)}[-]"

perkJackOfAllTradesName,progression,perk,,Jack of all Trades,На все руки мастер,Maestro de todo
perkJackOfAllTradesDesc,progression,perk,,"[FFB800]Each hit[-] when butchering dead animal or zombie carcasses reduces the counter by [DECEA3]1[-]\n\n[FFB800]Block: {cvar(.blockJackOfAllTrades:0)}[-] [DECEA3]- Does not evolve if you are Clumsy.[-]","[FFB800]Каждый удар[-] при разделывании мертвых туш животных или зомби счетчик снижается на [DECEA3]1[-].\n\n[FFB800]Блок: {cvar(.blockJackOfAllTrades:0)}[-] [DECEA3]- Не развивается, если вы Криворукий.[-]","[FFB800]Cada golpe[-] al descuartizar cadáveres de animales o zombis reduce el contador en [DECEA3]1[-]\n\n[FFB800]Bloqueo: {cvar(.blockJackOfAllTrades:0)}[-] [DECEA3]- No evoluciona si eres Torpe.[-]"
