Key,Source,Context,Changes,English,Russian,Spanish
perkCharismaticRank1LongDesc,progression,Skills,,"Your charisma attracts other survivors. Bonus to sales increased by [DECEA3]10%[-]. Bonus to Dukes received in rewards is [DECEA3]10%[-].\n\nTo evolve, you need to complete [DECEA3]{cvar(.CounterCharismatic0:0)} tasks from traders.\nWhen you complete the required amount, the character trait level will increase by 1 level.[-]","Ваша харизма привлекает других выживших. Бонус к продаже увеличен на [DECEA3]10%[-]. Бонус к получаемым дюкам в награде [DECEA3]10%[-].\n\nДля развития требуется выполнить: [DECEA3]{cvar(.CounterCharismatic0:0)} заданий у торговцев.\nКогда вы выполните нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Tu carisma atrae a otros supervivientes. La bonificación a las ventas aumenta en un [DECEA3]10%[-]. La bonificación a los Ducados recibidos en las recompensas es del [DECEA3]10%[-].\n\nPara evolucionar, necesitas completar [DECEA3]{cvar(.CounterCharismatic0:0)} tareas de los comerciantes.\nCuando completes la cantidad requerida, el nivel del rasgo del personaje aumentará en 1 nivel.[-]"
perkCharismaticRank2LongDesc,progression,Skills,,"You are very charismatic. Bonus to sales increased by [DECEA3]15%[-]. Bonus to Dukes received in rewards is [DECEA3]15%[-].\n\nTo evolve, you need to complete [DECEA3]{cvar(.CounterCharismatic1:0)} tasks from traders.\nWhen you complete the required amount, the character trait level will increase by 1 level.[-]","Вы очень харизматичны. Бонус к продаже увеличен на [DECEA3]15%[-]. Бонус к получаемым дюкам в награде [DECEA3]15%[-].\n\nДля развития требуется выполнить: [DECEA3]{cvar(.CounterCharismatic1:0)} заданий у торговцев.\nКогда вы выполните нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Eres muy carismático. La bonificación a las ventas aumenta en un [DECEA3]15%[-]. La bonificación a los Ducados recibidos en las recompensas es del [DECEA3]15%[-].\n\nPara evolucionar, necesitas completar [DECEA3]{cvar(.CounterCharismatic1:0)} tareas de los comerciantes.\nCuando completes la cantidad requerida, el nivel del rasgo del personaje aumentará en 1 nivel.[-]"
perkCharismaticRank3LongDesc,progression,Skills,,"Your charisma attracts people like a magnet. Selling bonus increased by [DECEA3]25%[-]. Bonus to Dukes received in rewards [DECEA3]25%[-].\n\nTo evolve, you need to complete [DECEA3]{cvar(.CounterCharismatic2:0)} tasks from traders.\nWhen you complete the required amount, the character trait level will increase by 1 level.[-]","Ваша харизма притягивает людей как магнит. Бонус к продаже увеличен на [DECEA3]25%[-]. Бонус к получаемым дюкам в награде [DECEA3]25%[-].\n\nДля развития требуется выполнить: [DECEA3]{cvar(.CounterCharismatic2:0)} заданий у торговцев.\nКогда вы выполните нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Tu carisma atrae a la gente como un imán. La bonificación de venta aumenta en un [DECEA3]25%[-]. La bonificación a los Ducados recibidos en las recompensas es del [DECEA3]25%[-].\n\nPara evolucionar, necesitas completar [DECEA3]{cvar(.CounterCharismatic2:0)} tareas de los comerciantes.\nCuando completes la cantidad requerida, el nivel del rasgo del personaje aumentará en 1 nivel.[-]"

perkLuckyGuyName,progression,perk,,LuckyGuy,Счастливчик,Afortunado
perkLuckyGuyDesc,progression,perk,,"Some people wear a rabbit's foot for good luck. Some people wear it as a talisman.\n\nDoesn't evolve if you are Unlucky. [DECEA3]Block - {cvar(.blockLuckyGuy:0)}\nDevelopment is blocked if the block value is 1 and available if 0.[-]","Кто-то носит кроличью лапку на удачу. Кого-то можно самого носить как талисман.\n\nНе развивается, если вы Невезучий. [DECEA3]Блок - {cvar(.blockLuckyGuy:0)}\nРазвитие заблокировано: если значение блока 1. Доступно: если 0.[-]","Algunas personas usan una pata de conejo para la buena suerte. Algunas personas la usan como talismán.\n\nNo evoluciona si tienes Mala Suerte. [DECEA3]Bloqueo - {cvar(.blockLuckyGuy:0)}\nEl desarrollo está bloqueado si el valor de bloqueo es 1 y disponible si es 0.[-]"
perkLuckyGuyRank1LongDesc,progression,Skills,,"Luck is on your side. The quality of loot received is increased by [DECEA3]5%[-] and the chance of loot drop from killing zombies is increased by [DECEA3]5%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterLuckyGuy0:0)} zombies.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Удача на вашей стороне. Качество получаемого лута увеличено на [DECEA3]5%[-]. Шанс выпадения лута при убийстве зомби увеличен на [DECEA3]5%[-].\n\nДля развития требуется убить: [DECEA3]{cvar(.CounterLuckyGuy0:0)} зомби.\nКогда вы убьёте нужное количество, уровень черты характера повыситься на 1 уровень.[-]","La suerte está de tu lado. La calidad del botín recibido aumenta en un [DECEA3]5%[-] y la probabilidad de que los zombis suelten botín al matarlos aumenta en un [DECEA3]5%[-].\n\nPara evolucionar, necesitas matar [DECEA3]{cvar(.CounterLuckyGuy0:0)} zombis.\nCuando mates la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"
perkLuckyGuyRank2LongDesc,progression,Skills,,"You are holding luck by the tail. The quality of loot received is increased by [DECEA3]10%[-] and the chance of loot drop from killing zombies is increased by [DECEA3]10%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterLuckyGuy1:0)} zombies.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Вы держите удачу за хвост. Качество получаемого лута увеличено на [DECEA3]10%[-]. Шанс выпадения лута при убийстве зомби увеличен на [DECEA3]10%[-].\n\nДля развития требуется убить: [DECEA3]{cvar(.CounterLuckyGuy1:0)} зомби.\nКогда вы убьёте нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Estás sujetando la suerte por la cola. La calidad del botín recibido aumenta en un [DECEA3]10%[-] y la probabilidad de que los zombis suelten botín al matarlos aumenta en un [DECEA3]10%[-].\n\nPara evolucionar, necesitas matar [DECEA3]{cvar(.CounterLuckyGuy1:0)} zombis.\nCuando mates la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"
perkLuckyGuyRank3LongDesc,progression,Skills,,"You are the luckiest person. The quality of loot received is increased by [DECEA3]15%[-] and the chance of loot drop from killing zombies is increased by [DECEA3]15%[-]\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterLuckyGuy2:0)} zombies.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Вы самый удачливый человек. Качество получаемого лута увеличено на [DECEA3]15%[-]. Шанс выпадения лута при убийстве зомби увеличен на [DECEA3]15%[-].\n\nДля развития требуется убить: [DECEA3]{cvar(.CounterLuckyGuy2:0)} зомби.\nКогда вы убьёте нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Eres la persona más afortunada. La calidad del botín recibido aumenta en un [DECEA3]15%[-] y la probabilidad de que los zombis suelten botín al matarlos aumenta en un [DECEA3]15%[-].\n\nPara evolucionar, necesitas matar [DECEA3]{cvar(.CounterLuckyGuy2:0)} zombis.\nCuando mates la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"

perkJackOfAllTradesName,progression,perk,,Jack of all Trades,На все руки мастер,Maestro de todo
perkJackOfAllTradesDesc,progression,perk,,"Skillful hands have always been worth their weight in gold. Precise and fine work is afraid of the clumsy.\n\nDoesn't develop if you are Clumsy. [DECEA3]Block - {cvar(.blockJackOfAllTrades:0)}\nDevelopment is blocked if the block value is 1 and available if 0.[-]","Умелые руки всегда были на вес золота. Точная и мелкая работа боится криворуких.\n\nНе развивается, если вы Криворукий. [DECEA3]Блок - {cvar(.blockJackOfAllTrades:0)}\nРазвитие заблокировано: если значение блока 1. Доступно: если 0.[-]","Las manos hábiles siempre han valido su peso en oro. El trabajo preciso y fino le teme a los torpes.\n\nNo se desarrolla si eres Torpe. [DECEA3]Bloqueo - {cvar(.blockJackOfAllTrades:0)}\nEl desarrollo está bloqueado si el valor de bloqueo es 1 y disponible si es 0.[-]"
perkJackOfAllTradesRank1LongDesc,progression,Skills,,"You excel at any work that requires precision. Increases item creation speed by [DECEA3]5%[-]. Increases the number of mutation samples mined by [DECEA3]10%[-].\n\nTo evolve, you need to butcher animal or zombie bodies [DECEA3]{cvar(.CounterJackOfAllTrades0:0)} times.[-]\n[DECEA3]Each hit when butchering dead animal or zombie carcasses reduces the counter by 1.\nWhen you butcher the required number, the trait level will increase by 1.[-]","Вы хорошо справляетесь с любой работой, которая требует точности. Скорость создания предметов увеличена на [DECEA3]5%[-]. Количество добываемых образцов мутации увеличено на [DECEA3]10%[-].\n\n\nДля развития требуется разделывать тела животных или зомби: [DECEA3]{cvar(.CounterJackOfAllTrades0:0)} раз.[-]\n[DECEA3]Каждый удар при разделывании мертвых туш животных или зомби снижает счетчик на 1.\nКогда вы разделаете нужное количество, уровень черты характера повысится на 1 уровень.[-]","Te destacas en cualquier trabajo que requiera precisión. Aumenta la velocidad de creación de objetos en un [DECEA3]5%[-]. Aumenta el número de muestras de mutación extraídas en un [DECEA3]10%[-].\n\nPara evolucionar, necesitas descuartizar cuerpos de animales o zombis [DECEA3]{cvar(.CounterJackOfAllTrades0:0)} veces.[-]\n[DECEA3]Cada golpe al descuartizar cadáveres de animales o zombis reduce el contador en 1.\nCuando descuartices la cantidad requerida, el nivel del rasgo aumentará en 1.[-]"
perkJackOfAllTradesRank2LongDesc,progression,Skills,,"You quickly and efficiently handle any work that requires precision. Increases item creation speed by [DECEA3]10%[-]. Increases the number of mutation samples mined by [DECEA3]20%[-].\n\nTo evolve, you need to butcher animal or zombie bodies [DECEA3]{cvar(.CounterJackOfAllTrades1:0)} times.[-]\n[DECEA3]Each hit when butchering dead animal or zombie carcasses reduces the counter by 1.\nWhen you butcher the required number, the trait level will increase by 1.[-]","Вы быстро и качественно справляетесь с любой работой, которая требует точности. Скорость создания предметов увеличена на [DECEA3]10%[-]. Количество добываемых образцов мутации увеличено на [DECEA3]20%[-].\n\nДля развития требуется разделывать тела животных или зомби: [DECEA3]{cvar(.CounterJackOfAllTrades1:0)} раз.[-]\n[DECEA3]Каждый удар при разделывании мертвых туш животных или зомби снижает счетчик на 1.\nКогда вы разделаете нужное количество, уровень черты характера повысится на 1 уровень.[-]","Manejas rápida y eficientemente cualquier trabajo que requiera precisión. Aumenta la velocidad de creación de objetos en un [DECEA3]10%[-]. Aumenta el número de muestras de mutación extraídas en un [DECEA3]20%[-].\n\nPara evolucionar, necesitas descuartizar cuerpos de animales o zombis [DECEA3]{cvar(.CounterJackOfAllTrades1:0)} veces.[-]\n[DECEA3]Cada golpe al descuartizar cadáveres de animales o zombis reduce el contador en 1.\nCuando descuartices la cantidad requerida, el nivel del rasgo aumentará en 1.[-]"
perkJackOfAllTradesRank3LongDesc,progression,Skills,,"Your hands are worth their weight in gold. Increases item creation speed by [DECEA3]15%[-]. Increases the number of mutation samples mined by [DECEA3]40%[-].\n\nTo evolve, you need to butcher animal or zombie bodies [DECEA3]{cvar(.CounterJackOfAllTrades2:0)} times.[-]\n[DECEA3]Each hit when butchering dead animal or zombie carcasses reduces the counter by 1.\nWhen you butcher the required number, the trait level will increase by 1.[-]","Ваши руки на вес золота. Скорость создания предметов увеличена на [DECEA3]15%[-]. Количество добываемых образцов мутации увеличено на [DECEA3]40%[-].\n\n\nДля развития требуется разделывать тела животных или зомби: [DECEA3]{cvar(.CounterJackOfAllTrades2:0)} раз.[-]\n[DECEA3]Каждый удар при разделывании мертвых туш животных или зомби снижает счетчик на 1.\nКогда вы разделаете нужное количество, уровень черты характера повысится на 1 уровень.[-]","Tus manos valen su peso en oro. Aumenta la velocidad de creación de objetos en un [DECEA3]15%[-]. Aumenta el número de muestras de mutación extraídas en un [DECEA3]40%[-].\n\nPara evolucionar, necesitas descuartizar cuerpos de animales o zombis [DECEA3]{cvar(.CounterJackOfAllTrades2:0)} veces.[-]\n[DECEA3]Cada golpe al descuartizar cadáveres de animales o zombis reduce el contador en 1.\nCuando descuartices la cantidad requerida, el nivel del rasgo aumentará en 1.[-]"

perkExperiencedHunterName,progression,perk,,Experienced Hunter,Опытный охотник,Cazador experimentado
perkExperiencedHunterDesc,progression,perk,,"A good hunter always knows how to handle small weapons and cut up the carcasses of killed animals.\n\nDoesn't develop if you Afraid of Animals. [DECEA3]Block - {cvar(.blockExperiencedHunter:0)}\nDevelopment is blocked if the block value is 1 and available if 0.[-]","Хороший охотник всегда знает, как обращаться с небольшим оружием и разделывать туши убитых животных.\n\nНе развивается, если вы Боитесь животных. [DECEA3]Блок - {cvar(.blockExperiencedHunter:0)}\nРазвитие заблокировано: если значение блока 1. Доступно: если 0.[-]","Un buen cazador siempre sabe cómo manejar armas pequeñas y descuartizar los cadáveres de animales muertos.\n\nNo se desarrolla si le tienes Miedo a los Animales. [DECEA3]Bloqueo - {cvar(.blockExperiencedHunter:0)}\nEl desarrollo está bloqueado si el valor de bloqueo es 1 y disponible si es 0.[-]"
perkExperiencedHunterRank1LongDesc,progression,Skills,,"You have hunted before. Light melee attack speed increased by [DECEA3]7.5%[-] and damage is increased by [DECEA3]10%[-]. Resource yield from butchering animals increased by [DECEA3]10%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterExperiencedHunter0:0)} enemies with a headshot using a light melee weapon.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Вы уже охотились раньше. Скорость атаки легким оружием ближнего боя увеличена на [DECEA3]7.5%[-]. Урон увеличен на [DECEA3]10%[-]. Количество добываемых ресурсов при разделке туш животных увеличено на [DECEA3]10%[-].\n\n\nДля развития требуется убить в голову легким оружием ближнего боя: [DECEA3]{cvar(.CounterExperiencedHunter0:0)} противников.\nКогда вы убъёте нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Has cazado antes. La velocidad de ataque cuerpo a cuerpo ligera aumenta en un [DECEA3]7.5%[-] y el daño aumenta en un [DECEA3]10%[-]. El rendimiento de recursos al descuartizar animales aumenta en un [DECEA3]10%[-].\n\nPara evolucionar, debes matar a [DECEA3]{cvar(.CounterExperiencedHunter0:0)} enemigos con un tiro en la cabeza usando un arma cuerpo a cuerpo ligera.\nCuando mates a la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"
perkExperiencedHunterRank2LongDesc,progression,Skills,,"Hunting is your favorite hobby Light melee attack speed increased by [DECEA3]15%[-] and damage is increased by [DECEA3]25%[-]. Resource yield from butchering animals increased by [DECEA3]25%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterExperiencedHunter1:0)} enemies with a headshot using a light melee weapon.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Охота - ваше любимое хобби. Скорость атаки легким оружием ближнего боя увеличена на [DECEA3]15%[-]. Урон увеличен на [DECEA3]25%[-]. Количество добываемых ресурсов при разделке туш животных увеличено на [DECEA3]25%[-].\n\n\nДля развития требуется убить в голову легким оружием ближнего боя: [DECEA3]{cvar(.CounterExperiencedHunter1:0)} противников.\nКогда вы убъёте нужное количество, уровень черты характера повыситься на 1 уровень.[-]","La caza es tu pasatiempo favorito. La velocidad de ataque cuerpo a cuerpo ligera aumenta en un [DECEA3]15%[-] y el daño aumenta en un [DECEA3]25%[-]. El rendimiento de recursos al descuartizar animales aumenta en un [DECEA3]25%[-].\n\nPara evolucionar, debes matar a [DECEA3]{cvar(.CounterExperiencedHunter1:0)} enemigos con un tiro en la cabeza usando un arma cuerpo a cuerpo ligera.\nCuando mates a la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"
perkExperiencedHunterRank3LongDesc,progression,Skills,,"You are Experienced Hunter. Light melee attack speed increased by [DECEA3]30%[-] and damage is increased by [DECEA3]50%[-]. Resource yield from butchering animals increased by [DECEA3]50%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterExperiencedHunter2:0)} enemies with a headshot using a light melee weapon.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Вы опытный охотник. Скорость атаки легким оружием ближнего боя увеличена на [DECEA3]30%[-]. Урон увеличен на [DECEA3]50%[-]. Количество добываемых ресурсов при разделке туш животных увеличено на [DECEA3]50%[-].\n\n\nДля развития требуется убить в голову легким оружием ближнего боя: [DECEA3]{cvar(.CounterExperiencedHunter2:0)} противников.\nКогда вы убъёте нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Eres un cazador experimentado. La velocidad de ataque cuerpo a cuerpo ligera aumenta en un [DECEA3]30%[-] y el daño aumenta en un [DECEA3]50%[-]. El rendimiento de recursos al descuartizar animales aumenta en un [DECEA3]50%[-].\n\nPara evolucionar, debes matar a [DECEA3]{cvar(.CounterExperiencedHunter2:0)} enemigos con un tiro en la cabeza usando un arma cuerpo a cuerpo ligera.\nCuando mates a la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"

perkCrusherName,progression,perk,,Crusher,Крушитель,Machacador
perkCrusherDesc,progression,perk,,"Any heavy melee weapon inspires fear by its very appearance. But what to do if you are faced with a crowd of fearless zombies? Crush!\n\nDoesn't evolve if you are a Pacifist. [DECEA3]Block - {cvar(.blockCrusher:0)}\nDevelopment is blocked if the block value is 1 and available if 0.[-]","Любое тяжелое оружие ближнего боя внушает страх уже одним своим видом. Но что делать, если перед тобой толпа зомби, не ведающих страха? Крушить!\n\nНе развивается, если вы Пацифист. [DECEA3]Блок - {cvar(.blockCrusher:0)}\nРазвитие заблокировано: если значение блока 1. Доступно: если 0.[-]","Cualquier arma cuerpo a cuerpo pesada inspira miedo por su mera apariencia. Pero ¿qué hacer si te enfrentas a una multitud de zombis sin miedo? ¡Machaca!\n\nNo evoluciona si eres un Pacifista. [DECEA3]Bloqueo - {cvar(.blockCrusher:0)}\nEl desarrollo está bloqueado si el valor de bloqueo es 1 y disponible si es 0.[-]"
perkCrusherRank1LongDesc,progression,Skills,,"You like to break things with something heavy. Attack speed with heavy melee weapons is increased by [DECEA3]7.5%[-] and damage is increased by [DECEA3]10%[-]. Also, the chance to knock down an enemy on hit is increased by [DECEA3]15%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterCrusher0:0)} enemies with a heavy melee weapon in the head.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Вы любите что-нибудь сломать чем-то тяжелым. Скорость атаки тяжелым оружием ближнего боя увеличена на [DECEA3]7.5%[-]. Урон увеличен на [DECEA3]10%[-]. Шанс опрокинуть противника при попадании увеличен на [DECEA3]15%[-].\n\n\nДля развития требуется убить в голову тяжелым оружием ближнего боя: [DECEA3]{cvar(.CounterCrusher0:0)} противников.\nКогда вы убьёте нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Te gusta romper cosas con algo pesado. La velocidad de ataque con armas cuerpo a cuerpo pesadas aumenta en un [DECEA3]7.5%[-] y el daño aumenta en un [DECEA3]10%[-]. Además, la probabilidad de derribar a un enemigo al golpearlo aumenta en un [DECEA3]15%[-].\n\nPara evolucionar, necesitas matar [DECEA3]{cvar(.CounterCrusher0:0)} enemigos con un arma cuerpo a cuerpo pesada en la cabeza.\nCuando mates la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"
perkCrusherRank2LongDesc,progression,Skills,,"Heavy weapons are your best friend. Attack speed with heavy melee weapons is increased by [DECEA3]20%[-] and damage is increased by [DECEA3]25%[-]. Also, the chance to knock down an enemy on hit is increased by [DECEA3]30%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterCrusher1:0)} enemies with a heavy melee weapon in the head.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Тяжелое оружие – ваш лучший друг. Скорость атаки тяжелым оружием ближнего боя увеличена на [DECEA3]20%[-]. Урон увеличен на [DECEA3]25%[-]. Шанс опрокинуть противника при попадании увеличен на [DECEA3]30%[-].\n\n\nДля развития требуется убить в голову тяжелым оружием ближнего боя: [DECEA3]{cvar(.CounterCrusher1:0)} противников.\nКогда вы убьёте нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Las armas pesadas son tu mejor amigo. La velocidad de ataque con armas cuerpo a cuerpo pesadas aumenta en un [DECEA3]20%[-] y el daño aumenta en un [DECEA3]25%[-]. Además, la probabilidad de derribar a un enemigo al golpearlo aumenta en un [DECEA3]30%[-].\n\nPara evolucionar, necesitas matar [DECEA3]{cvar(.CounterCrusher1:0)} enemigos con un arma cuerpo a cuerpo pesada en la cabeza.\nCuando mates la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"
perkCrusherRank3LongDesc,progression,Skills,,"You are a real smasher. Attack speed with heavy melee weapons is increased by [DECEA3]30%[-] and damage is increased by [DECEA3]50%[-]. Also, the chance to knock down an enemy on hit is increased by [DECEA3]50%[-].\n\nTo evolve, you need to kill [DECEA3]{cvar(.CounterCrusher2:0)} enemies with a heavy melee weapon in the head.\nWhen you kill the required number, the trait level will increase by 1 level.[-]","Вы – настоящий крушитель. Скорость атаки тяжелым оружием ближнего боя увеличена на [DECEA3]30%[-]. Урон увеличен на [DECEA3]50%[-]. Шанс опрокинуть противника при попадании увеличен на [DECEA3]50%[-].\n\n\n\nДля развития требуется убить в голову тяжелым оружием ближнего боя: [DECEA3]{cvar(.CounterCrusher2:0)} противников.\nКогда вы убьёте нужное количество, уровень черты характера повыситься на 1 уровень.[-]","Eres un verdadero machacador. La velocidad de ataque con armas cuerpo a cuerpo pesadas aumenta en un [DECEA3]30%[-] y el daño aumenta en un [DECEA3]50%[-]. Además, la probabilidad de derribar a un enemigo al golpearlo aumenta en un [DECEA3]50%[-].\n\nPara evolucionar, necesitas matar [DECEA3]{cvar(.CounterCrusher2:0)} enemigos con un arma cuerpo a cuerpo pesada en la cabeza.\nCuando mates la cantidad requerida, el nivel del rasgo aumentará en 1 nivel.[-]"

perkFearlessName,progression,perk,,Cold mind,Холодный ум,Mente fría
perkFearlessDesc,progression,perk,,"Always keep yourself in hand and sober - this is a cool mind. Then you can forget about stress.","Всегда держите себя в руках и в трезвой памяти - это и есть холодный ум. Тогда и про стрессы можно забыть.","Mantente siempre en control y sobrio: eso es tener una mente fría. Así podrás olvidarte del estrés."
perkFearlessRank1LongDesc,progression,Skills,,"You try to think clearly in difficult situations. The rate of stress resistance consumption is reduced by [DECEA3]10%[-] and the rate of its restoration is increased.\n\nIt takes [DECEA3]2 hours to evolve.[-] There are [DECEA3]{cvar(.TimerFearless0:0)} seconds left.[-]\n[DECEA3]You develop fearless resistance every second when you are affected by any of the effects.\nWhen the timer runs out, the trait level will increase by 1.[-]","Вы стараетесь мыслить трезво в сложных ситуациях. На [DECEA3]10%[-] снижена скорость расхода стрессоустойчивости и увеличена скорость её восстановления.\n\nДля развития требуется находиться под стрессом [DECEA3]2 часа.[-] Осталось [DECEA3]{cvar(.TimerFearless0:0)} секунд.[-]\n[DECEA3]Вы развиваете стрессоустойчивость каждую секунду, когда на вас действует любой из эффектов.\nКогда таймер закончится, уровень черты характера повысится на 1 уровень.[-]","Intentas pensar con claridad en situaciones difíciles. La tasa de consumo de resistencia al estrés se reduce en un [DECEA3]10%[-] y la tasa de su restauración aumenta.\n\nSe necesitan [DECEA3]2 horas para evolucionar.[-] [DECEA3]{cvar(.TimerFearless0:0)} segundos restantes.[-]\n[DECEA3]Desarrollas resistencia intrépida cada segundo que te afecta cualquiera de los efectos.\nCuando el temporizador se agote, el nivel del rasgo aumentará en 1.[-]"
perkFearlessRank2LongDesc,progression,Skills,,"You are able to think clearly in difficult situations. The rate of stress resistance consumption is reduced by [DECEA3]25%[-] and the rate of its restoration is increased.\n\nIt takes [DECEA3]4 hours to evolve.[-] There are [DECEA3]{cvar(.TimerFearless1:0)} seconds left.[-]\n[DECEA3]You develop fearless resistance every second when you are affected by any of the effects.\nWhen the timer runs out, the trait level will increase by 1.[-]","Вы умеете мыслить трезво в сложных ситуациях. На [DECEA3]25%[-] снижена скорость расхода стрессоустойчивости и увеличена скорость её восстановления.\n\nДля развития требуется находиться под стрессом [DECEA3]4 часа.[-] Осталось [DECEA3]{cvar(.TimerFearless1:0)} секунд.[-]\n[DECEA3]Вы развиваете стрессоустойчивость каждую секунду, когда на вас действует любой из эффектов.\nКогда таймер закончится, уровень черты характера повысится на 1 уровень.[-]","Eres capaz de pensar con claridad en situaciones difíciles. La tasa de consumo de resistencia al estrés se reduce en un [DECEA3]25%[-] y la tasa de su restauración aumenta.\n\nSe necesitan [DECEA3]4 horas para evolucionar.[-] [DECEA3]{cvar(.TimerFearless1:0)} segundos restantes.[-]\n[DECEA3]Desarrollas resistencia intrépida cada segundo que te afecta cualquiera de los efectos.\nCuando el temporizador se agote, el nivel del rasgo aumentará en 1.[-]"
perkFearlessRank3LongDesc,progression,Skills,,"You have a cool mind. The rate of stress resistance consumption is reduced by [DECEA3]50%[-] and the rate of its restoration is increased.\n\nIt takes [DECEA3]6 hours to evolve.[-] There are [DECEA3]{cvar(.TimerFearless2:0)} seconds left.[-]\n[DECEA3]You develop fearless resistance every second when you are affected by any of the effects.\nWhen the timer runs out, the trait level will increase by 1.[-]","У вас холодный ум. На [DECEA3]50%[-] снижена скорость расхода стрессоустойчивости и увеличена скорость её восстановления.\n\nДля развития требуется находиться под стрессом [DECEA3]6 часов.[-] Осталось [DECEA3]{cvar(.TimerFearless2:0)} секунд.[-]\n[DECEA3]Вы развиваете стрессоустойчивость каждую секунду, когда на вас действует любой из эффектов.\nКогда таймер закончится, уровень черты характера повысится на 1 уровень.[-]","Tienes una mente fría. La tasa de consumo de resistencia al estrés se reduce en un [DECEA3]50%[-] y la tasa de su restauración aumenta.\n\nSe necesitan [DECEA3]6 horas para evolucionar.[-] [DECEA3]{cvar(.TimerFearless2:0)} segundos restantes.[-]\n[DECEA3]Desarrollas resistencia intrépida cada segundo que te afecta cualquiera de los efectos.\nCuando el temporizador se agote, el nivel del rasgo aumentará en 1.[-]"

perkVeteranWastelandName,progression,perk,,Veteran of the Wasteland,Ветеран пустоши,Veterano del Páramo
perkVeteranWastelandDesc,progression,perk,,"Survival in the wasteland is almost impossible. But there are a few who have managed to settle there.\n\nDoesn't evolve if you're afraid of zombies. [DECEA3]Block - {cvar(.blockVeteranWasteland:0)}\nDevelopment is blocked if the block value is 1 and available if 0.[-]","Выживание в пустоши почти невозможно, но есть единицы, которые все-таки смогли там обосноваться.\n\nНе развивается, если вы боитесь зомби. [DECEA3]Блок - {cvar(.blockVeteranWasteland:0)}\nРазвитие заблокировано: если значение блока 1. Доступно: если 0.[-]","La supervivencia en el páramo es casi imposible. Pero hay algunos que han logrado establecerse allí.\n\nNo evoluciona si le tienes miedo a los zombis. [DECEA3]Bloqueo - {cvar(.blockVeteranWasteland:0)}\nEl desarrollo está bloqueado si el valor de bloqueo es 1 y disponible si es 0.[-]"
