Key,Source,Context,Changes,English,Russian,Spanish
perkBurningFleshRank9Desc,progression,Skills,,Kill the Burning Flesh 90 time,Убить Огонька 90 раз,Mata a la Carne Ardiente 90 veces
perkBurningFleshRank9LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to Burning Flesh increased by [DECEA3]27%[-], Damage reduction from Burning Flesh is [DECEA3]20%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]24%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Огоньку увеличен на [DECEA3]27%[-]. Снижение урона от Огонька на [DECEA3]20%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]24%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a la Carne Ardiente aumentado en [DECEA3]27%[-], Reducción de daño de la Presa Ardiente en [DECEA3]20%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]40%[-]"
perkBurningFleshRank10Desc,progression,Skills,,Kill the Burning Flesh 120 time,Убить Огонька 120 раз,Mata a la Carne Ardiente 120 veces
perkBurningFleshRank10LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to Burning Flesh increased by [DECEA3]30%[-], Damage reduction from Burning Flesh is [DECEA3]25%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]30%[-]\n\n[FFB800]BONUS ABILITY:[-]\nYou are not afraid of Burning Flesh. You are not affected by the miniboss's active radiation.","[DECEA3]БОНУСЫ:[-]\nУрон по Огонька увеличен на [DECEA3]30%[-]. Снижение урона от Огоньку на [DECEA3]25%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]30%[-]\n\n[FFB800]БОНУСНАЯ СПОСОБНОСТЬ:[-]\nВы не боитесь Огонька. На вас не действует активная радиация минибосса.","[DECEA3]BONIFICACIONES:[-]\nDaño a la Carne Ardiente aumentado en [DECEA3]30%[-], Reducción de daño de la Presa Ardiente en [DECEA3]25%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]50%[-]\n\n[FFB800]HABILIDAD EXTRA:[-]\nNo le temes a la Carne Ardiente. No te afecta la radiación activa del miniboss."

perkBossCholeraName,progression,perk,,Cholera,Холера,Cólera
perkBossCholeraDesc,progression,perk,,"Even zombies try to give this creature a wide berth. But everyone has their weak spots. Find them by killing as many of these creatures as possible.\n\n[DECEA3]Currently killed: {cvar(CountBossCholera:0)}[-]","Даже зомби стараются обходить эту тварь стороной. Но у всех есть свои слабые места. Найдите их, убивая как можно больше этих тварей.\n\n[DECEA3]Сейчас убито: {cvar(CountBossCholera:0)}[-]","Incluso los zombis intentan evitar a esta criatura. Pero todos tienen sus puntos débiles. Encuéntralos matando a tantas de estas criaturas como sea posible.\n\n[DECEA3]Muertes actuales: {cvar(CountBossCholera:0)}[-]"
Cholera_LevelUP,UI,Tooltip,,Increased passive skill: Cholera,Повышен пассивный навык: Холера,Habilidad pasiva aumentada: Cólera
reqPerkCholera01,progression,Attribute,,{cvar(CountBossCholera:0)} of 2,{cvar(CountBossCholera:0)} из 2,{cvar(CountBossCholera:0)} de 2
reqPerkCholera02,progression,Attribute,,{cvar(CountBossCholera:0)} of 5,{cvar(CountBossCholera:0)} из 5,{cvar(CountBossCholera:0)} de 5
reqPerkCholera03,progression,Attribute,,{cvar(CountBossCholera:0)} of 10,{cvar(CountBossCholera:0)} из 10,{cvar(CountBossCholera:0)} de 10
reqPerkCholera04,progression,Attribute,,{cvar(CountBossCholera:0)} of 15,{cvar(CountBossCholera:0)} из 15,{cvar(CountBossCholera:0)} de 15
reqPerkCholera05,progression,Attribute,,{cvar(CountBossCholera:0)} of 25,{cvar(CountBossCholera:0)} из 25,{cvar(CountBossCholera:0)} de 25
reqPerkCholera06,progression,Attribute,,{cvar(CountBossCholera:0)} of 35,{cvar(CountBossCholera:0)} из 35,{cvar(CountBossCholera:0)} de 35
reqPerkCholera07,progression,Attribute,,{cvar(CountBossCholera:0)} of 50,{cvar(CountBossCholera:0)} из 50,{cvar(CountBossCholera:0)} de 50
reqPerkCholera08,progression,Attribute,,{cvar(CountBossCholera:0)} of 70,{cvar(CountBossCholera:0)} из 70,{cvar(CountBossCholera:0)} de 70
reqPerkCholera09,progression,Attribute,,{cvar(CountBossCholera:0)} of 90,{cvar(CountBossCholera:0)} из 90,{cvar(CountBossCholera:0)} de 90
reqPerkCholera10,progression,Attribute,,{cvar(CountBossCholera:0)} of 120,{cvar(CountBossCholera:0)} из 120,{cvar(CountBossCholera:0)} de 120
perkCholeraRank1Desc,progression,Skills,,Kill the Cholera 2 time,Убить Холеру 2 раза,Mata al Cólera 2 veces
perkCholeraRank1LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]3%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]3%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]3%[-]"
perkCholeraRank2Desc,progression,Skills,,Kill the Cholera 5 time,Убить Холеру 5 раз,Mata al Cólera 5 veces
perkCholeraRank2LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]6%[-]"
perkCholeraRank3Desc,progression,Skills,,Kill the Cholera 10 time,Убить Холеру 10 раз,Mata al Cólera 10 veces
perkCholeraRank3LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]9%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]9%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]9%[-]"
perkCholeraRank4Desc,progression,Skills,,Kill the Cholera 15 time,Убить Холеру 15 раз,Mata al Cólera 15 veces
perkCholeraRank4LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]12%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]12%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]12%[-]"
perkCholeraRank5Desc,progression,Skills,,Kill the Cholera 25 time,Убить Холеру 25 раз,Mata al Cólera 25 veces
perkCholeraRank5LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]15%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]15%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]15%[-]"
perkCholeraRank6Desc,progression,Skills,,Kill the Cholera 35 time,Убить Холеру 35 раз,Mata al Cólera 35 veces
perkCholeraRank6LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]18%[-], Cholera damage decreased by [DECEA3]5%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]18%[-]. Снижение урона от Холеры на [DECEA3]5%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]18%[-], Daño de Cólera disminuido en [DECEA3]5%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]10%[-]"
perkCholeraRank7Desc,progression,Skills,,Kill the Cholera 50 time,Убить Холеру 50 раз,Mata al Cólera 50 veces
perkCholeraRank7LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]21%[-], Cholera damage decreased by [DECEA3]10%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]12%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]21%[-]. Снижение урона от Холеры на [DECEA3]10%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]12%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]21%[-], Daño de Cólera disminuido en [DECEA3]10%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]20%[-]"
perkCholeraRank8Desc,progression,Skills,,Kill the Cholera 70 time,Убить Холеру 70 раз,Mata al Cólera 70 veces
perkCholeraRank8LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]24%[-], Cholera damage decreased by [DECEA3]15%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]18%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]24%[-]. Снижение урона от Холеры на [DECEA3]15%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]18%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]24%[-], Daño de Cólera disminuido en [DECEA3]15%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]30%[-]"
perkCholeraRank9Desc,progression,Skills,,Kill the Cholera 90 time,Убить Холеру 90 раз,Mata al Cólera 90 veces
perkCholeraRank9LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]27%[-], Cholera damage decreased by [DECEA3]20%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]24%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]27%[-]. Снижение урона от Холеры на [DECEA3]20%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]24%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]27%[-], Daño de Cólera disminuido en [DECEA3]20%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]40%[-]"
perkCholeraRank10Desc,progression,Skills,,Kill the Cholera 120 time,Убить Холеру 120 раз,Mata al Cólera 120 veces
perkCholeraRank10LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nCholera damage increased by [DECEA3]30%[-], Cholera damage decreased by [DECEA3]25%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]30%[-]\n\n[FFB800]BONUS ABILITY:[-]\nYou are not afraid of Cholera. You are not affected by the miniboss's active radiation.","[DECEA3]БОНУСЫ:[-]\nУрон по Холере увеличен на [DECEA3]30%[-]. Снижение урона от Холеры на [DECEA3]25%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]30%[-]\n\n[FFB800]БОНУСНАЯ СПОСОБНОСТЬ:[-]\nВы не боитесь Холеру. На вас не действует активная радиация минибосса.","[DECEA3]BONIFICACIONES:[-]\nDaño de Cólera aumentado en [DECEA3]30%[-], Daño de Cólera disminuido en [DECEA3]25%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]50%[-]\n\n[FFB800]HABILIDAD EXTRA:[-]\nNo le temes al Cólera. No te afecta la radiación activa del miniboss."

perkBossBullName,progression,perk,,Bull,Бугай,Toro
perkBossBullDesc,progression,perk,,"Confronting one in a confined space is tantamount to death. But they all have their weak points. Find them by killing as many of these creatures as possible.\n\n[DECEA3]Currently killed: {cvar(CountBossBull:0)}[-]","Столкнуться с ним в замкнутом пространстве равносильно смерти. Но у всех есть свои слабые места. Найдите их, убивая как можно больше этих тварей.\n\n[DECEA3]Сейчас убито: {cvar(CountBossBull:0)}[-]","Enfrentarse a uno en un espacio confinado es equivalente a la muerte. Pero todos tienen sus puntos débiles. Encuéntralos matando a tantas de estas criaturas como sea posible.\n\n[DECEA3]Muertes actuales: {cvar(CountBossBull:0)}[-]"
Bull_LevelUP,UI,Tooltip,,Increased passive skill: Bull,Повышен пассивный навык: Бугай,Habilidad pasiva aumentada: Toro
reqPerkBull01,progression,Attribute,,{cvar(CountBossBull:0)} of 1,{cvar(CountBossBull:0)} из 1,{cvar(CountBossBull:0)} de 1
reqPerkBull02,progression,Attribute,,{cvar(CountBossBull:0)} of 3,{cvar(CountBossBull:0)} из 3,{cvar(CountBossBull:0)} de 3
reqPerkBull03,progression,Attribute,,{cvar(CountBossBull:0)} of 6,{cvar(CountBossBull:0)} из 6,{cvar(CountBossBull:0)} de 6
reqPerkBull04,progression,Attribute,,{cvar(CountBossBull:0)} of 10,{cvar(CountBossBull:0)} из 10,{cvar(CountBossBull:0)} de 10
reqPerkBull05,progression,Attribute,,{cvar(CountBossBull:0)} of 15,{cvar(CountBossBull:0)} из 15,{cvar(CountBossBull:0)} de 15
reqPerkBull06,progression,Attribute,,{cvar(CountBossBull:0)} of 20,{cvar(CountBossBull:0)} из 20,{cvar(CountBossBull:0)} de 20
reqPerkBull07,progression,Attribute,,{cvar(CountBossBull:0)} of 28,{cvar(CountBossBull:0)} из 28,{cvar(CountBossBull:0)} de 28
reqPerkBull08,progression,Attribute,,{cvar(CountBossBull:0)} of 36,{cvar(CountBossBull:0)} из 36,{cvar(CountBossBull:0)} de 36
reqPerkBull09,progression,Attribute,,{cvar(CountBossBull:0)} of 48,{cvar(CountBossBull:0)} из 48,{cvar(CountBossBull:0)} de 48
reqPerkBull10,progression,Attribute,,{cvar(CountBossBull:0)} of 60,{cvar(CountBossBull:0)} из 60,{cvar(CountBossBull:0)} de 60
perkBullRank1Desc,progression,Skills,,Kill the Bull 1 time,Убить Бугая 1 раз,Mata al Toro 1 vez
perkBullRank1LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]3%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]3%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]3%[-]"
perkBullRank2Desc,progression,Skills,,Kill the Bull 3 time,Убить Бугая 3 раза,Mata al Toro 3 veces
perkBullRank2LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]6%[-]"
perkBullRank3Desc,progression,Skills,,Kill the Bull 6 time,Убить Бугая 6 раз,Mata al Toro 6 veces
perkBullRank3LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]9%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]9%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]9%[-]"
perkBullRank4Desc,progression,Skills,,Kill the Bull 10 time,Убить Бугая 10 раз,Mata al Toro 10 veces
perkBullRank4LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]12%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]12%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]12%[-]"
perkBullRank5Desc,progression,Skills,,Kill the Bull 15 time,Убить Бугая 15 раз,Mata al Toro 15 veces
perkBullRank5LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]15%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]15%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]15%[-]"
perkBullRank6Desc,progression,Skills,,Kill the Bull 20 time,Убить Бугая 20 раз,Mata al Toro 20 veces
perkBullRank6LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]18%[-], Bull damage decreased by [DECEA3]5%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]18%[-]. Снижение урона от Бугая на [DECEA3]5%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]18%[-], Daño del Toro disminuido en [DECEA3]5%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]10%[-]"
perkBullRank7Desc,progression,Skills,,Kill the Bull 28 time,Убить Бугая 28 раз,Mata al Toro 28 veces
perkBullRank7LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]21%[-], Bull damage decreased by [DECEA3]10%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]12%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]21%[-]. Снижение урона от Бугая на [DECEA3]10%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]12%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]21%[-], Daño del Toro disminuido en [DECEA3]10%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]20%[-]"
perkBullRank8Desc,progression,Skills,,Kill the Bull 36 time,Убить Бугая 36 раз,Mata al Toro 36 veces
perkBullRank8LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]24%[-], Bull damage decreased by [DECEA3]15%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]18%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]24%[-]. Снижение урона от Бугая на [DECEA3]15%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]18%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]24%[-], Daño del Toro disminuido en [DECEA3]15%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]30%[-]"
perkBullRank9Desc,progression,Skills,,Kill the Bull 48 time,Убить Бугая 48 раз,Mata al Toro 48 veces
perkBullRank9LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]27%[-], Bull damage decreased by [DECEA3]20%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]24%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]27%[-]. Снижение урона от Бугая на [DECEA3]20%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]24%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]27%[-], Daño del Toro disminuido en [DECEA3]20%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]40%[-]"
perkBullRank10Desc,progression,Skills,,Kill the Bull 60 time,Убить Бугая 60 раз,Mata al Toro 60 veces
perkBullRank10LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nBull damage increased by [DECEA3]30%[-], Bull damage decreased by [DECEA3]25%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]30%[-]\n\n[FFB800]BONUS ABILITY:[-]\nYou are not afraid of Bull. You are not affected by the miniboss's active radiation.","[DECEA3]БОНУСЫ:[-]\nУрон по Бугаю увеличен на [DECEA3]30%[-]. Снижение урона от Бугая на [DECEA3]25%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]30%[-]\n\n[FFB800]БОНУСНАЯ СПОСОБНОСТЬ:[-]\nВы не боитесь Бугая. На вас не действует активная радиация босса.","[DECEA3]BONIFICACIONES:[-]\nDaño del Toro aumentado en [DECEA3]30%[-], Daño del Toro disminuido en [DECEA3]25%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]50%[-]\n\n[FFB800]HABILIDAD EXTRA:[-]\nNo le temes al Toro. No te afecta la radiación activa del miniboss."

perkBossShockerName,progression,perk,,Shocker,Шокер,Shocker
perkBossShockerDesc,progression,perk,,"How to kill something that doesn't let you move. But everyone has their weak points. Find them by killing as many of these creatures as possible.\n\n[DECEA3]Currently killed: {cvar(CountBossShocker:0)}[-]","Как убить то, что не дает и пошевелиться? Но у всех есть слабые места. Найдите их, убивая как можно больше этих тварей.\n\n[DECEA3]Сейчас убито: {cvar(CountBossShocker:0)}[-]","¿Cómo matar algo que no te deja mover? Pero todos tienen sus puntos débiles. Encuéntralos matando a tantas de estas criaturas como sea posible.\n\n[DECEA3]Muertes actuales: {cvar(CountBossShocker:0)}[-]"
Shocker_LevelUP,UI,Tooltip,,Increased passive skill: Shocker,Повышен пассивный навык: Шокер,Habilidad pasiva aumentada: Shocker
reqPerkShocker01,progression,Attribute,,{cvar(CountBossShocker:0)} of 1,{cvar(CountBossShocker:0)} из 1,{cvar(CountBossShocker:0)} de 1
reqPerkShocker02,progression,Attribute,,{cvar(CountBossShocker:0)} of 3,{cvar(CountBossShocker:0)} из 3,{cvar(CountBossShocker:0)} de 3
reqPerkShocker03,progression,Attribute,,{cvar(CountBossShocker:0)} of 6,{cvar(CountBossShocker:0)} из 6,{cvar(CountBossShocker:0)} de 6
reqPerkShocker04,progression,Attribute,,{cvar(CountBossShocker:0)} of 10,{cvar(CountBossShocker:0)} из 10,{cvar(CountBossShocker:0)} de 10
reqPerkShocker05,progression,Attribute,,{cvar(CountBossShocker:0)} of 15,{cvar(CountBossShocker:0)} из 15,{cvar(CountBossShocker:0)} de 15
reqPerkShocker06,progression,Attribute,,{cvar(CountBossShocker:0)} of 20,{cvar(CountBossShocker:0)} из 20,{cvar(CountBossShocker:0)} de 20
reqPerkShocker07,progression,Attribute,,{cvar(CountBossShocker:0)} of 28,{cvar(CountBossShocker:0)} из 28,{cvar(CountBossShocker:0)} de 28
reqPerkShocker08,progression,Attribute,,{cvar(CountBossShocker:0)} of 36,{cvar(CountBossShocker:0)} из 36,{cvar(CountBossShocker:0)} de 36
reqPerkShocker09,progression,Attribute,,{cvar(CountBossShocker:0)} of 48,{cvar(CountBossShocker:0)} из 48,{cvar(CountBossShocker:0)} de 48
reqPerkShocker10,progression,Attribute,,{cvar(CountBossShocker:0)} of 60,{cvar(CountBossShocker:0)} из 60,{cvar(CountBossShocker:0)} de 60
perkShockerRank1Desc,progression,Skills,,Kill the Shocker 1 time,Убить Шокера 1 раз,Mata al Shocker 1 vez
perkShockerRank1LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nShocker damage increased by [DECEA3]3%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Шокеру увеличен на [DECEA3]3%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Shocker aumentado en [DECEA3]3%[-]"
perkShockerRank2Desc,progression,Skills,,Kill the Shocker 3 time,Убить Шокера 3 раза,Mata al Shocker 3 veces
perkShockerRank2LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nShocker damage increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Шокеру увеличен на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Shocker aumentado en [DECEA3]6%[-]"
perkShockerRank3Desc,progression,Skills,,Kill the Shocker 6 time,Убить Шокера 6 раз,Mata al Shocker 6 veces
perkShockerRank3LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nShocker damage increased by [DECEA3]9%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Шокеру увеличен на [DECEA3]9%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Shocker aumentado en [DECEA3]9%[-]"
perkShockerRank4Desc,progression,Skills,,Kill the Shocker 10 time,Убить Шокера 10 раз,Mata al Shocker 10 veces
perkShockerRank4LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nShocker damage increased by [DECEA3]12%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Шокеру увеличен на [DECEA3]12%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Shocker aumentado en [DECEA3]12%[-]"
perkShockerRank5Desc,progression,Skills,,Kill the Shocker 15 time,Убить Шокера 15 раз,Mata al Shocker 15 veces
perkShockerRank5LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nShocker damage increased by [DECEA3]15%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Шокеру увеличен на [DECEA3]15%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Shocker aumentado en [DECEA3]15%[-]"
perkShockerRank6Desc,progression,Skills,,Kill the Shocker 20 time,Убить Шокера 20 раз,Mata al Shocker 20 veces
perkShockerRank6LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nShocker damage increased by [DECEA3]18%[-], Shocker damage decreased by [DECEA3]5%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Шокеру увеличен на [DECEA3]18%[-]. Снижение урона от Шокера на [DECEA3]5%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Shocker aumentado en [DECEA3]18%[-], Daño del Shocker disminuido en [DECEA3]5%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]10%[-]"
perkShockerRank7Desc,progression,Skills,,Kill the Shocker 28 time,Убить Шокера 28 раз,Mata al Shocker 28 veces
perkShockerRank7LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nShocker damage increased by [DECEA3]21%[-], Shocker damage decreased by [DECEA3]10%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]12%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Шокеру увеличен на [DECEA3]21%[-]. Снижение урона от Шокера на [DECEA3]10%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]12%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Shocker aumentado en [DECEA3]21%[-], Daño del Shocker disminuido en [DECEA3]10%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]20%[-]"
perkShockerRank8Desc,progression,Skills,,Kill the Shocker 36 time,Убить Шокера 36 раз,Mata al Shocker 36 veces
perkShockerRank8LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nShocker damage increased by [DECEA3]24%[-], Shocker damage decreased by [DECEA3]15%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]18%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Шокеру увеличен на [DECEA3]24%[-]. Снижение урона от Шокера на [DECEA3]15%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]18%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Shocker aumentado en [DECEA3]24%[-], Daño del Shocker disminuido en [DECEA3]15%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]30%[-]"
perkShockerRank9Desc,progression,Skills,,Kill the Shocker 48 time,Убить Шокера 48 раз,Mata al Shocker 48 veces
perkShockerRank9LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nShocker damage increased by [DECEA3]27%[-], Shocker damage decreased by [DECEA3]20%[-], The amount of «Mutation Samples» obtained is increased by [DECEA3]24%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по Шокеру увеличен на [DECEA3]27%[-]. Снижение урона от Шокера на [DECEA3]20%[-]. Количество добываемых «Образцов мутации» увеличено на [DECEA3]24%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño del Shocker aumentado en [DECEA3]27%[-], Daño del Shocker disminuido en [DECEA3]20%[-], Cantidad de «Muestras de Mutación» obtenidas aumentada en [DECEA3]40%[-]"
perkShockerRank10Desc,progression,Skills,,Kill the Shocker 60 time,Убить Шокера 60 раз,Mata al Shocker 60 veces
